id,mitigated,mitigated_by,tags,request_response,accepted_risks,push_to_jira,found_by,age,sla_days_remaining,finding_meta,related_fields,jira_creation,jira_change,display_status,finding_groups,vulnerability_ids,reporter,endpoints,created,updated,title,date,sla_start_date,sla_expiration_date,cwe,epss_score,epss_percentile,known_exploited,ransomware_used,kev_date,cvssv3,cvssv3_score,cvssv4,cvssv4_score,url,severity,description,mitigation,fix_available,fix_version,impact,steps_to_reproduce,severity_justification,references,active,verified,false_p,duplicate,out_of_scope,risk_accepted,under_review,last_status_update,under_defect_review,is_mitigated,thread_id,numerical_severity,last_reviewed,param,payload,hash_code,line,file_path,component_name,component_version,static_finding,dynamic_finding,scanner_confidence,unique_id_from_tool,vuln_id_from_tool,sast_source_object,sast_sink_object,sast_source_line,sast_source_file_path,nb_occurences,publish_date,service,planned_remediation_date,planned_remediation_version,effort_for_fixing,test,duplicate_finding,review_requested_by,defect_review_requested_by,last_reviewed_by,sonarqube_issue,reviewers,notes,files,product_id,product_name,engagement_id,engagement_name
418,,,"['external', 'internet-facing']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.774536Z,2026-04-02T16:42:08.570570Z,generic.html-templates.security.unquoted-attribute-var.unquoted-attribute-var,2026-02-22,,2026-05-23,79,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Detected a unquoted template variable as an attribute. If unquoted, a malicious actor could inject custom JavaScript handlers. To fix this, add quotes around the template expression, like this: ""{{ expr }}"".
",,,,,,,https://flask.palletsprojects.com/en/1.1.x/security/#cross-site-scripting-xss,True,False,False,False,False,False,False,2026-02-22T19:44:42.774613Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,da4d380dafe7a95f30947b223244cb51a686574c7e816de2c6c0c88685619803,40.0,/src/frontend/src/app/search-result/search-result.component.html,,,True,False,,,generic.html-templates.security.unquoted-attribute-var.unquoted-attribute-var,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
419,,,"['external', 'internet-facing', 'pii', 'sensitive']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.788601Z,2026-03-31T12:03:53.264780Z,javascript.jsonwebtoken.security.jwt-hardcode.hardcoded-jwt-secret,2026-02-22,,2026-05-23,798,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).
",,,,,,,https://cheatsheetseries.owasp.org/cheatsheets/Secrets_Management_Cheat_Sheet.html,True,False,False,False,False,False,False,2026-02-22T19:44:42.788715Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,336c04ba579d98f1cbd843dec07351d03b9ed6fe11f5c2642269dd2f2b597ca2,56.0,/src/lib/insecurity.ts,,,True,False,,,javascript.jsonwebtoken.security.jwt-hardcode.hardcoded-jwt-secret,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
420,,,"['pii', 'sensitive']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.800980Z,2026-04-02T16:42:08.763457Z,javascript.express.security.injection.raw-html-format.raw-html-format,2026-02-22,,2026-05-23,79,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** User data flows into the host portion of this manually-constructed HTML. This can introduce a Cross-Site-Scripting (XSS) vulnerability if this comes from user-provided input. Consider using a sanitization library such as DOMPurify to sanitize the HTML within.
",,,,,,,https://cheatsheetseries.owasp.org/cheatsheets/Cross_Site_Scripting_Prevention_Cheat_Sheet.html,True,False,False,False,False,False,False,2026-02-22T19:44:42.801076Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,2da08eee2cae8d5a4c40ff22ebd6e1b771acf48bbab5635c2facc17ad30aff2e,197.0,/src/routes/chatbot.ts,,,True,False,,,javascript.express.security.injection.raw-html-format.raw-html-format,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
421,,,"['pii', 'sensitive']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.811868Z,2026-04-02T16:42:08.872260Z,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,2026-02-22,,2026-05-23,73,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.
",,,,,,,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,True,False,False,False,False,False,False,2026-02-22T19:44:42.811948Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,730127e56b626e43913d00326470199b3fe58308c46ed1f752cdcf55116f0924,33.0,/src/routes/fileServer.ts,,,True,False,,,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
422,,,"['pii', 'sensitive']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.823804Z,2026-04-02T16:42:08.993518Z,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,2026-02-22,,2026-05-23,73,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.
",,,,,,,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,True,False,False,False,False,False,False,2026-02-22T19:44:42.823906Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,4dc4ded60b0a833d49b01c2aa3ed19e1d3d800efc8c4951d7e22c61af3182247,14.0,/src/routes/keyServer.ts,,,True,False,,,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
423,,,"['pii', 'sensitive']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.837860Z,2026-04-02T16:42:09.104938Z,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,2026-02-22,,2026-05-23,73,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.
",,,,,,,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,True,False,False,False,False,False,False,2026-02-22T19:44:42.837977Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,b3ca11f8dac4967975a1496a32c7d38dd9dd5a0c04f35c04c32c2c28ae9a6223,14.0,/src/routes/logfileServer.ts,,,True,False,,,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
424,,,"['pii', 'sensitive', 'urgent']",{'req_resp': []},[],False,[29],39,-9.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.852340Z,2026-04-02T16:42:09.204954Z,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,2026-02-22,,2026-03-24,89,0.0,0.0,False,False,,,,,,,High,"**Result message:** Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.
",,,,,,,https://sequelize.org/docs/v6/core-concepts/raw-queries/#replacements,True,False,False,False,False,False,False,2026-02-22T19:44:42.852433Z,False,False,0,S1,2026-02-22T19:44:42.096412Z,,,18cf39067c5c99611bd071fc090cc6ab2730c0b342ddb473583abbf12fa8d8d0,34.0,/src/routes/login.ts,,,True,False,,,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
425,,,"['pii', 'sensitive']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.869731Z,2026-04-02T16:42:09.315255Z,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,2026-02-22,,2026-05-23,73,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.
",,,,,,,https://cheatsheetseries.owasp.org/cheatsheets/Input_Validation_Cheat_Sheet.html,True,False,False,False,False,False,False,2026-02-22T19:44:42.869821Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,7b377f19cbc2f96c874065754ed333f0c1da7f5c030cd6b6c2ffedf6c5f26cff,14.0,/src/routes/quarantineServer.ts,,,True,False,,,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
426,,,"['external', 'internet-facing', 'pii', 'sensitive']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.880421Z,2026-04-02T16:42:09.411797Z,javascript.express.security.audit.possible-user-input-redirect.unknown-value-in-redirect,2026-02-22,,2026-05-23,601,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** It looks like 'toUrl' is read from user input and it is used to as a redirect. Ensure 'toUrl' is not externally controlled, otherwise this is an open redirect.
",,,,,,,https://owasp.org/Top10/A01_2021-Broken_Access_Control,True,False,False,False,False,False,False,2026-02-22T19:44:42.880497Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,6d87215e82bf602b7db608e037398fa9328dfbf4fa4634ca81ab65f9bbc56a35,19.0,/src/routes/redirect.ts,,,True,False,,,javascript.express.security.audit.possible-user-input-redirect.unknown-value-in-redirect,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
427,,,"['pii', 'sensitive']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.891692Z,2026-04-02T16:42:09.539343Z,javascript.express.security.audit.express-open-redirect.express-open-redirect,2026-02-22,,2026-05-23,601,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** The application redirects to a URL specified by user-supplied input `query` that is not validated. This could redirect users to malicious locations. Consider using an allow-list approach to validate URLs, or warn users they are being redirected to a third-party website.
",,,,,,,https://cheatsheetseries.owasp.org/cheatsheets/Unvalidated_Redirects_and_Forwards_Cheat_Sheet.html,True,False,False,False,False,False,False,2026-02-22T19:44:42.891766Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,a07b144e5ae8c6f65c5a69b2fc91dd3a60f6bc861168ae8f5d4ce874c5e63d3a,19.0,/src/routes/redirect.ts,,,True,False,,,javascript.express.security.audit.express-open-redirect.express-open-redirect,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
428,,,"['pii', 'sensitive', 'urgent']",{'req_resp': []},[],False,[29],39,-9.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.904915Z,2026-04-02T16:42:09.642720Z,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,2026-02-22,,2026-03-24,89,0.0,0.0,False,False,,,,,,,High,"**Result message:** Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.
",,,,,,,https://sequelize.org/docs/v6/core-concepts/raw-queries/#replacements,True,False,False,False,False,False,False,2026-02-22T19:44:42.904993Z,False,False,0,S1,2026-02-22T19:44:42.096412Z,,,1bf0b263903752029aa809a978cd26d8d2a2bf32c9585422c88e70e7a3a6947a,23.0,/src/routes/search.ts,,,True,False,,,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
429,,,"['pii', 'sensitive', 'urgent']",{'req_resp': []},[],False,[29],39,-9.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.918040Z,2026-04-02T16:42:09.759558Z,javascript.lang.security.audit.code-string-concat.code-string-concat,2026-02-22,,2026-03-24,95,0.0,0.0,False,False,,,,,,,High,"**Result message:** Found data from an Express or Next web request flowing to `eval`. If this data is user-controllable this can lead to execution of arbitrary system commands in the context of your application process. Avoid `eval` whenever possible.
",,,,,,,"https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/eval
https://nodejs.org/api/child_process.html#child_processexeccommand-options-callback
https://www.stackhawk.com/blog/nodejs-command-injection-examples-and-prevention/
https://ckarande.gitbooks.io/owasp-nodegoat-tutorial/content/tutorial/a1_-_server_side_js_injection.html",True,False,False,False,False,False,False,2026-02-22T19:44:42.918639Z,False,False,0,S1,2026-02-22T19:44:42.096412Z,,,eb9f5c7fbc7059d112c8d40c166d5378cfdea907628e793c1172ee4e7828fb4e,62.0,/src/routes/userProfile.ts,,,True,False,,,javascript.lang.security.audit.code-string-concat.code-string-concat,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
430,,,"['external', 'internet-facing']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.932407Z,2026-03-31T12:03:53.963826Z,javascript.lang.security.audit.unknown-value-with-script-tag.unknown-value-with-script-tag,2026-02-22,,2026-05-23,79,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Cannot determine what 'subs' is and it is used with a '<script>' tag. This could be susceptible to cross-site scripting (XSS). Ensure 'subs' is not externally controlled, or sanitize this data.
",,,,,,,"https://www.developsec.com/2017/11/09/xss-in-a-script-tag/
https://github.com/juice-shop/juice-shop/blob/1ceb8751e986dacd3214a618c37e7411be6bc11a/routes/videoHandler.ts#L68",True,False,False,False,False,False,False,2026-02-22T19:44:42.932851Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,f7f4338767f6b815a57ae135b755c15df7393b897bd2a54b76993c920c770068,58.0,/src/routes/videoHandler.ts,,,True,False,,,javascript.lang.security.audit.unknown-value-with-script-tag.unknown-value-with-script-tag,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
431,,,"['external', 'internet-facing']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.947603Z,2026-03-31T12:03:54.085248Z,javascript.lang.security.audit.unknown-value-with-script-tag.unknown-value-with-script-tag,2026-02-22,,2026-05-23,79,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Cannot determine what 'subs' is and it is used with a '<script>' tag. This could be susceptible to cross-site scripting (XSS). Ensure 'subs' is not externally controlled, or sanitize this data.
",,,,,,,"https://www.developsec.com/2017/11/09/xss-in-a-script-tag/
https://github.com/juice-shop/juice-shop/blob/1ceb8751e986dacd3214a618c37e7411be6bc11a/routes/videoHandler.ts#L68",True,False,False,False,False,False,False,2026-02-22T19:44:42.947686Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,469a8740ebd0e1948377124d5668628e705d7533b015ac90f519840ffe6321e2,71.0,/src/routes/videoHandler.ts,,,True,False,,,javascript.lang.security.audit.unknown-value-with-script-tag.unknown-value-with-script-tag,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
432,,,"['external', 'internet-facing']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.960227Z,2026-03-31T12:03:54.213148Z,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,2026-02-22,,2026-05-23,548,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.
",,,,,,,"https://www.npmjs.com/package/serve-index
https://www.acunetix.com/blog/articles/directory-listing-information-disclosure/",True,False,False,False,False,False,False,2026-02-22T19:44:42.960301Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,417f41129912c0ccbdfe25ebe3f756b7951ba5cf2340c8e94175c3463ee0e464,269.0,/src/server.ts,,,True,False,,,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
433,,,"['external', 'internet-facing']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.975707Z,2026-03-31T12:03:54.325971Z,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,2026-02-22,,2026-05-23,548,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.
",,,,,,,"https://www.npmjs.com/package/serve-index
https://www.acunetix.com/blog/articles/directory-listing-information-disclosure/",True,False,False,False,False,False,False,2026-02-22T19:44:42.975781Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,4ac179d220ba76947bb3913de5ac312ddd3f4acb4616e7ecd812db0b7937761d,273.0,/src/server.ts,,,True,False,,,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
434,,,"['external', 'internet-facing']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.986850Z,2026-03-31T12:03:54.434872Z,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,2026-02-22,,2026-05-23,548,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.
",,,,,,,"https://www.npmjs.com/package/serve-index
https://www.acunetix.com/blog/articles/directory-listing-information-disclosure/",True,False,False,False,False,False,False,2026-02-22T19:44:42.986925Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,13a79a809400994dda9443b4109438bc742c6eae60c5bc7ab2d738624f0bffab,277.0,/src/server.ts,,,True,False,,,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
435,,,"['external', 'internet-facing']",{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:42.999845Z,2026-03-31T12:03:54.540389Z,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,2026-02-22,,2026-05-23,548,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.
",,,,,,,"https://www.npmjs.com/package/serve-index
https://www.acunetix.com/blog/articles/directory-listing-information-disclosure/",True,False,False,False,False,False,False,2026-02-22T19:44:42.999922Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,7eb5a3efcbe0325b0e166b09e41d62e82c83d54677ee6be531f5703c710993d0,281.0,/src/server.ts,,,True,False,,,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
436,,,[],{'req_resp': []},[],False,[29],39,51.0,[],,,,Active,[],[],1,[],2026-02-22T19:44:43.008177Z,2026-02-22T19:44:43.008192Z,generic.html-templates.security.unquoted-attribute-var.unquoted-attribute-var,2026-02-22,,2026-05-23,79,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Detected a unquoted template variable as an attribute. If unquoted, a malicious actor could inject custom JavaScript handlers. To fix this, add quotes around the template expression, like this: ""{{ expr }}"".
",,,,,,,https://flask.palletsprojects.com/en/1.1.x/security/#cross-site-scripting-xss,True,False,False,False,False,False,False,2026-02-22T19:44:43.008250Z,False,False,0,S2,2026-02-22T19:44:42.096412Z,,,08def24238d0dfd60de8cdd0ecf80c3fe50de0e016709beed01d8dd46696bcd9,21.0,/src/views/dataErasureForm.hbs,,,True,False,,,generic.html-templates.security.unquoted-attribute-var.unquoted-attribute-var,,,,,1.0,,,,,,21,,,,1,,[],[],[],2,automation-hub,1,Scan #1
437,,,"['external', 'internet-facing', 'sca', 'target_file:package.json', 'upgrade_to:check-dependencies@2.0.0', 'urgent']",{'req_resp': []},[],False,[84],39,-9.0,[],,,,Active,[],[{'vulnerability_id': 'CVE-2024-4068'}],1,[],2026-02-22T19:44:48.683061Z,2026-04-02T16:42:09.872021Z,juice-shop@19.1.1: Excessive Platform Resource Consumption Within a Loop,2026-02-22,,2026-03-24,1050,0.00225,0.45186,False,False,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:P,7.1,,,,High,"## Component Details
 - **Vulnerable Package**: braces
- **Current Version**: 2.3.2
- **Vulnerable Version(s)**: <3.0.3
- **Vulnerable Path**: juice-shop@19.1.1 > check-dependencies@1.1.1 > findup-sync@2.0.0 > micromatch@3.1.10 > braces@2.3.2
## Overview
[braces](https://www.npmjs.com/package/braces) is a Bash-like brace expansion, implemented in JavaScript.

Affected versions of this package are vulnerable to Excessive Platform Resource Consumption within a Loop due improper limitation of the number of characters it can handle, through the `parse` function. An attacker can cause the application to allocate excessive memory and potentially crash by sending imbalanced braces as input.
## PoC
```js
const { braces } = require('micromatch');

console.log(""Executing payloads..."");

const maxRepeats = 10;

for (let repeats = 1; repeats <= maxRepeats; repeats += 1) {
  const payload = '{'.repeat(repeats*90000);

  console.log(`Testing with ${repeats} repeats...`);
  const startTime = Date.now();
  braces(payload);
  const endTime = Date.now();
  const executionTime = endTime - startTime;
  console.log(`Regex executed in ${executionTime / 1000}s.\n`);
} 
```
## Remediation
Upgrade `braces` to version 3.0.3 or higher.
## References
- [GitHub Commit](https://github.com/micromatch/braces/commit/a5851e57f45c3431a94d83fc565754bc10f5bbc3)
- [GitHub Issue](https://github.com/micromatch/braces/issues/35)
- [GitHub PR](https://github.com/micromatch/braces/pull/37)
- [Vulnerable Code](https://github.com/micromatch/braces/blob/98414f9f1fabe021736e26836d8306d5de747e0d/lib/parse.js#L308)","## Remediation
Upgrade `braces` to version 3.0.3 or higher.

Upgrade Location: package.json
Upgrade from check-dependencies@1.1.1 to check-dependencies@2.0.0 to fix this issue, as well as updating the following:
 - braces@2.3.2
 - micromatch@3.1.10
 - unset-value@1.0.0",,,High,,Issue severity of: **High** from a base CVSS score of: **7.5**,"**SNYK ID**: https://app.snyk.io/vuln/SNYK-JS-BRACES-6838727

**GitHub Commit**: https://github.com/micromatch/braces/commit/a5851e57f45c3431a94d83fc565754bc10f5bbc3
**GitHub Issue**: https://github.com/micromatch/braces/issues/35
**GitHub PR**: https://github.com/micromatch/braces/pull/37
**Vulnerable Code**: https://github.com/micromatch/braces/blob/98414f9f1fabe021736e26836d8306d5de747e0d/lib/parse.js%23L308
",True,False,False,False,False,False,False,2026-02-22T19:44:48.683462Z,False,False,0,S1,2026-02-22T19:44:48.280551Z,,,6b64bdd1f79e76678815e684c95ceb9105c6bc41e9577056ee7a947302dc2f93,,juice-shop > check-dependencies > findup-sync > micromatch > braces,braces,2.3.2,True,False,,,SNYK-JS-BRACES-6838727,,,,,,,,,,,22,,,,1,,[],[],[],2,automation-hub,1,Scan #1
