id,mitigated,mitigated_by,tags,request_response,accepted_risks,push_to_jira,found_by,age,sla_days_remaining,finding_meta,related_fields,jira_creation,jira_change,display_status,finding_groups,vulnerability_ids,reporter,endpoints,created,updated,title,date,sla_start_date,sla_expiration_date,cwe,epss_score,epss_percentile,known_exploited,ransomware_used,kev_date,cvssv3,cvssv3_score,cvssv4,cvssv4_score,url,severity,description,mitigation,fix_available,fix_version,impact,steps_to_reproduce,severity_justification,references,active,verified,false_p,duplicate,out_of_scope,risk_accepted,under_review,last_status_update,under_defect_review,is_mitigated,thread_id,numerical_severity,last_reviewed,param,payload,hash_code,line,file_path,component_name,component_version,static_finding,dynamic_finding,scanner_confidence,unique_id_from_tool,vuln_id_from_tool,sast_source_object,sast_sink_object,sast_source_line,sast_source_file_path,nb_occurences,publish_date,service,planned_remediation_date,planned_remediation_version,effort_for_fixing,test,duplicate_finding,review_requested_by,defect_review_requested_by,last_reviewed_by,sonarqube_issue,reviewers,notes,files,product_id,engagement_id,product_name
299,,,"['target_file:package-lock.json', 'upgrade_to:moment@2.29.4']",{'req_resp': []},[],False,[84],5,25.0,[],,,,Active,[],[{'vulnerability_id': 'CVE-2022-24785'}],1,[],2026-02-16T22:27:28.436595Z,2026-02-16T22:27:28.436616Z,webpack@1.0.0: Directory Traversal,2026-02-16,,2026-03-18,22,0.01673,0.81802,False,False,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,,,,High,"## Component Details
 - **Vulnerable Package**: moment
- **Current Version**: 2.29.1
- **Vulnerable Version(s)**: <2.29.2
- **Vulnerable Path**: webpack@1.0.0 > moment@2.29.1
## Overview
[moment](https://www.npmjs.com/package/moment) is a lightweight JavaScript date library for parsing, validating, manipulating, and formatting dates.

Affected versions of this package are vulnerable to Directory Traversal when a user provides a locale string which is directly used to switch moment locale.

## Details

A Directory Traversal attack (also known as path traversal) aims to access files and directories that are stored outside the intended folder. By manipulating files with ""dot-dot-slash (../)"" sequences and its variations, or by using absolute file paths, it may be possible to access arbitrary files and directories stored on file system, including application source code, configuration, and other critical system files.

Directory Traversal vulnerabilities can be generally divided into two types:

- **Information Disclosure**: Allows the attacker to gain information about the folder structure or read the contents of sensitive files on the system.

`st` is a module for serving static files on web pages, and contains a [vulnerability of this type](https://snyk.io/vuln/npm:st:20140206). In our example, we will serve files from the `public` route.

If an attacker requests the following URL from our server, it will in turn leak the sensitive private key of the root user.

```
curl http://localhost:8080/public/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/root/.ssh/id_rsa
```
**Note** `%2e` is the URL encoded version of `.` (dot).

- **Writing arbitrary files**: Allows the attacker to create or replace existing files. This type of vulnerability is also known as `Zip-Slip`. 

One way to achieve this is by using a malicious `zip` archive that holds path traversal filenames. When each filename in the zip archive gets concatenated to the target extraction folder, without validation, the final path ends up outside of the target folder. If an executable or a configuration file is overwritten with a file containing malicious code, the problem can turn into an arbitrary code execution issue quite easily.

The following is an example of a `zip` archive with one benign file and one malicious file. Extracting the malicious file will result in traversing out of the target folder, ending up in `/root/.ssh/` overwriting the `authorized_keys` file:

```
2018-04-15 22:04:29 .....           19           19  good.txt
2018-04-15 22:04:42 .....           20           20  ../../../../../../root/.ssh/authorized_keys
```

## Remediation
Upgrade `moment` to version 2.29.2 or higher.
## References
- [GitHub Commit](https://github.com/moment/moment/commit/4211bfc8f15746be4019bba557e29a7ba83d54c5)","## Remediation
Upgrade `moment` to version 2.29.2 or higher.

Upgrade Location: package-lock.json
Upgrade from moment@2.29.1 to moment@2.29.4 to fix this issue, as well as updating the following:
 - moment@2.29.1
 - moment@2.29.1",,,High,,Issue severity of: **High** from a base CVSS score of: **7.5**,"**SNYK ID**: https://app.snyk.io/vuln/SNYK-JS-MOMENT-2440688

**GitHub Commit**: https://github.com/moment/moment/commit/4211bfc8f15746be4019bba557e29a7ba83d54c5
",True,False,False,False,False,False,False,2026-02-16T22:27:28.436721Z,False,False,0,S1,2026-02-16T22:27:27.909729Z,,,2d0a1cb6dcf090b86ba0faf1c5ea7b5bccf06bb8d9093f8803ac7c91e9c5eba4,,webpack > moment,moment,2.29.1,True,False,,,SNYK-JS-MOMENT-2440688,,,,,,,,,,,14,,,,1,,[],[],[],4,2,Invisi
300,,,"['target_file:package-lock.json', 'upgrade_to:moment@2.29.4']",{'req_resp': []},[],False,[84],5,25.0,[],,,,Active,[],[{'vulnerability_id': 'CVE-2022-31129'}],1,[],2026-02-16T22:27:28.458217Z,2026-02-16T22:27:28.458238Z,webpack@1.0.0: Regular Expression Denial of Service (ReDoS),2026-02-16,,2026-03-18,1333,0.03435,0.87204,False,False,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:P,7.1,,,,High,"## Component Details
 - **Vulnerable Package**: moment
- **Current Version**: 2.29.1
- **Vulnerable Version(s)**: >=2.18.0 <2.29.4
- **Vulnerable Path**: webpack@1.0.0 > moment@2.29.1
## Overview
[moment](https://www.npmjs.com/package/moment) is a lightweight JavaScript date library for parsing, validating, manipulating, and formatting dates.

Affected versions of this package are vulnerable to Regular Expression Denial of Service (ReDoS) via the `preprocessRFC2822()` function in `from-string.js`, when processing a very long crafted string (over 10k characters).



## PoC:
```js
moment(""("".repeat(500000))
```

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its original and legitimate users. There are many types of DoS attacks, ranging from trying to clog the network pipes to the system by generating a large volume of traffic from many machines (a Distributed Denial of Service - DDoS - attack) to sending crafted requests that cause a system to crash or take a disproportional amount of time to process.

The Regular expression Denial of Service (ReDoS) is a type of Denial of Service attack. Regular expressions are incredibly powerful, but they aren't very intuitive and can ultimately end up making it easy for attackers to take your site down.

Let’s take the following regular expression as an example:
```js
regex = /A(B|C+)+D/
```

This regular expression accomplishes the following:
- `A` The string must start with the letter 'A'
- `(B|C+)+` The string must then follow the letter A with either the letter 'B' or some number of occurrences of the letter 'C' (the `+` matches one or more times). The `+` at the end of this section states that we can look for one or more matches of this section.
- `D` Finally, we ensure this section of the string ends with a 'D'

The expression would match inputs such as `ABBD`, `ABCCCCD`, `ABCBCCCD` and `ACCCCCD`

It most cases, it doesn't take very long for a regex engine to find a match:

```bash
$ time node -e '/A(B|C+)+D/.test(""ACCCCCCCCCCCCCCCCCCCCCCCCCCCCD"")'
0.04s user 0.01s system 95% cpu 0.052 total

$ time node -e '/A(B|C+)+D/.test(""ACCCCCCCCCCCCCCCCCCCCCCCCCCCCX"")'
1.79s user 0.02s system 99% cpu 1.812 total
```

The entire process of testing it against a 30 characters long string takes around ~52ms. But when given an invalid string, it takes nearly two seconds to complete the test, over ten times as long as it took to test a valid string. The dramatic difference is due to the way regular expressions get evaluated.

Most Regex engines will work very similarly (with minor differences). The engine will match the first possible way to accept the current character and proceed to the next one. If it then fails to match the next one, it will backtrack and see if there was another way to digest the previous character. If it goes too far down the rabbit hole only to find out the string doesn’t match in the end, and if many characters have multiple valid regex paths, the number of backtracking steps can become very large, resulting in what is known as _catastrophic backtracking_.

Let's look at how our expression runs into this problem, using a shorter string: ""ACCCX"". While it seems fairly straightforward, there are still four different ways that the engine could match those three C's:
1. CCC
2. CC+C
3. C+CC
4. C+C+C.

The engine has to try each of those combinations to see if any of them potentially match against the expression. When you combine that with the other steps the engine must take, we can use [RegEx 101 debugger](https://regex101.com/debugger) to see the engine has to take a total of 38 steps before it can determine the string doesn't match.

From there, the number of steps the engine must use to validate a string just continues to grow.

| String | Number of C's | Number of steps |
| -------|-------------:| -----:|
| ACCCX | 3 | 38
| ACCCCX | 4 | 71
| ACCCCCX | 5 | 136
| ACCCCCCCCCCCCCCX | 14 | 65,553


By the time the string includes 14 C's, the engine has to take over 65,000 steps just to see if the string is valid. These extreme situations can cause them to work very slowly (exponentially related to input size, as shown above), allowing an attacker to exploit this and can cause the service to excessively consume CPU, resulting in a Denial of Service.

## Remediation
Upgrade `moment` to version 2.29.4 or higher.
## References
- [GitHub Commit](https://github.com/moment/moment/commit/9a3b5894f3d5d602948ac8a02e4ee528a49ca3a3)
- [GitHub Issue](https://github.com/moment/moment/issues/6012)
- [GitHub PR](https://github.com/moment/moment/pull/6015)","## Remediation
Upgrade `moment` to version 2.29.4 or higher.

Upgrade Location: package-lock.json
Upgrade from moment@2.29.1 to moment@2.29.4 to fix this issue, as well as updating the following:
 - moment@2.29.1
 - moment@2.29.1",,,High,,Issue severity of: **High** from a base CVSS score of: **7.5**,"**SNYK ID**: https://app.snyk.io/vuln/SNYK-JS-MOMENT-2944238

**GitHub Commit**: https://github.com/moment/moment/commit/9a3b5894f3d5d602948ac8a02e4ee528a49ca3a3
**GitHub Issue**: https://github.com/moment/moment/issues/6012
**GitHub PR**: https://github.com/moment/moment/pull/6015
",True,False,False,False,False,False,False,2026-02-16T22:27:28.458340Z,False,False,0,S1,2026-02-16T22:27:27.909729Z,,,1d41ad330c6189b19c8857e600d2fc59e7f672331f6f493e752c1216c029dd35,,webpack > moment,moment,2.29.1,True,False,,,SNYK-JS-MOMENT-2944238,,,,,,,,,,,14,,,,1,,[],[],[],4,2,Invisi
301,,,['target_file:package-lock.json'],{'req_resp': []},[],False,[84],5,85.0,[],,,,Active,[],[{'vulnerability_id': 'CVE-2026-2391'}],1,[],2026-02-16T22:27:28.481333Z,2026-02-16T22:27:28.481352Z,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,2026-02-16,,2026-05-17,770,,,False,False,,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L/E:P,3.5,,,,Medium,"## Component Details
 - **Vulnerable Package**: qs
- **Current Version**: 6.14.1
- **Vulnerable Version(s)**: <6.14.2
- **Vulnerable Path**: webpack@1.0.0 > express@4.22.1 > qs@6.14.1
## Overview
[qs](https://www.npmjs.com/package/qs) is a querystring parser that supports nesting and arrays, with a depth limit.

Affected versions of this package are vulnerable to Allocation of Resources Without Limits or Throttling via the `parseArrayValue` function when the `comma` option is in use. An attacker can exhaust system memory by submitting a parameter containing a large number of comma-separated values, resulting in the allocation of excessively large arrays.

**Note:**
This is only exploitable if the `comma` option is explicitly set to true. `arrayLimit` is properly enforced for index and bracket notation.
## PoC
```js
const qs = require('qs');

const payload = 'a=' + ','.repeat(25);  // 26 elements after split (bypasses arrayLimit: 5)
const options = { comma: true, arrayLimit: 5, throwOnLimitExceeded: true };

try {
  const result = qs.parse(payload, options);
  console.log(result.a.length);  // Outputs: 26 (bypass successful)
} catch (e) {
  console.log('Limit enforced:', e.message);  // Not thrown
}
```
## Remediation
Upgrade `qs` to version 6.14.2 or higher.
## References
- [GitHub Commit](https://github.com/ljharb/qs/commit/f6a7abff1f13d644db9b05fe4f2c98ada6bf8482)","## Remediation
Upgrade `qs` to version 6.14.2 or higher.

Upgrade Location: package-lock.json",,,Medium,,Issue severity of: **Medium** from a base CVSS score of: **6.3**,"**SNYK ID**: https://app.snyk.io/vuln/SNYK-JS-QS-15268416

**GitHub Commit**: https://github.com/ljharb/qs/commit/f6a7abff1f13d644db9b05fe4f2c98ada6bf8482
",True,False,False,False,False,False,False,2026-02-16T22:27:28.481450Z,False,False,0,S2,2026-02-16T22:27:27.909729Z,,,3995fe5656ea6a5b1f11e9d53805f2e70ca8dc776590794002eee6261ab7bf40,,webpack > express > qs,qs,6.14.1,True,False,,,SNYK-JS-QS-15268416,,,,,,,,,,,14,,,,1,,[],[],[],4,2,Invisi
302,,,['target_file:package-lock.json'],{'req_resp': []},[],False,[84],5,85.0,[],,,,Active,[],[{'vulnerability_id': 'CVE-2026-2391'}],1,[],2026-02-16T22:27:28.501621Z,2026-02-16T22:27:28.501633Z,webpack@1.0.0: Allocation of Resources Without Limits or Throttling,2026-02-16,,2026-05-17,770,,,False,False,,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L/E:P,3.5,,,,Medium,"## Component Details
 - **Vulnerable Package**: qs
- **Current Version**: 6.14.1
- **Vulnerable Version(s)**: <6.14.2
- **Vulnerable Path**: webpack@1.0.0 > express@4.22.1 > body-parser@1.20.4 > qs@6.14.1
## Overview
[qs](https://www.npmjs.com/package/qs) is a querystring parser that supports nesting and arrays, with a depth limit.

Affected versions of this package are vulnerable to Allocation of Resources Without Limits or Throttling via the `parseArrayValue` function when the `comma` option is in use. An attacker can exhaust system memory by submitting a parameter containing a large number of comma-separated values, resulting in the allocation of excessively large arrays.

**Note:**
This is only exploitable if the `comma` option is explicitly set to true. `arrayLimit` is properly enforced for index and bracket notation.
## PoC
```js
const qs = require('qs');

const payload = 'a=' + ','.repeat(25);  // 26 elements after split (bypasses arrayLimit: 5)
const options = { comma: true, arrayLimit: 5, throwOnLimitExceeded: true };

try {
  const result = qs.parse(payload, options);
  console.log(result.a.length);  // Outputs: 26 (bypass successful)
} catch (e) {
  console.log('Limit enforced:', e.message);  // Not thrown
}
```
## Remediation
Upgrade `qs` to version 6.14.2 or higher.
## References
- [GitHub Commit](https://github.com/ljharb/qs/commit/f6a7abff1f13d644db9b05fe4f2c98ada6bf8482)","## Remediation
Upgrade `qs` to version 6.14.2 or higher.

Upgrade Location: package-lock.json",,,Medium,,Issue severity of: **Medium** from a base CVSS score of: **6.3**,"**SNYK ID**: https://app.snyk.io/vuln/SNYK-JS-QS-15268416

**GitHub Commit**: https://github.com/ljharb/qs/commit/f6a7abff1f13d644db9b05fe4f2c98ada6bf8482
",True,False,False,False,False,False,False,2026-02-16T22:27:28.501686Z,False,False,0,S2,2026-02-16T22:27:27.909729Z,,,6f722a3a1a8f936391381a2ddff62ed09efa083a20d65876b3306171e06f9af5,,webpack > express > body-parser > qs,qs,6.14.1,True,False,,,SNYK-JS-QS-15268416,,,,,,,,,,,14,,,,1,,[],[],[],4,2,Invisi
303,2026-02-21T16:03:53.849215Z,1.0,[],"{'req_resp': [{'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': 'Access-Control-Allow-Origin: *'}, {'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': 'Access-Control-Allow-Origin: *'}, {'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': 'Access-Control-Allow-Origin: *'}, {'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': 'Access-Control-Allow-Origin: *'}]}",[],False,[175],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,"[2, 3, 1]",2026-02-16T22:27:30.325215Z,2026-02-21T16:03:54.084719Z,Cross-Domain Misconfiguration,2026-02-16,,2026-05-17,264,,,False,False,,,,,,,Medium,"Web browser data loading may be possible, due to a Cross Origin Resource
Sharing (CORS) misconfiguration on the web server.

","Ensure that sensitive data is not available in an unauthenticated manner
(using IP address white-listing, for instance).

Configure the ""Access-Control-Allow-Origin"" HTTP header to a more restrictive
set of domains, or remove all CORS headers entirely, to allow the web browser
to enforce the Same Origin Policy (SOP) in a more restrictive manner.

",,,,,,"https://vulncat.fortify.com/en/detail?category=HTML5&subcategory;=Overly%20Permissive%20CORS%20Policy

",False,False,False,False,False,False,False,2026-02-21T16:03:54.084607Z,False,True,0,S2,2026-02-16T22:27:30.142550Z,,,9647c25d6ad271cf4371aaa8472e36e3df37f3f183a3eb5e5c146dc891cfc792,,,,,False,True,4.0,,10098,,,,,,,,,,,15,,,,1,,[],"[{'id': 196, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/19\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:54.069226Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:54.069261Z'}]",[],4,2,Invisi
304,,,[],"{'req_resp': [{'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': ''}, {'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': ''}, {'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': ''}, {'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': ''}]}",[],False,[175],5,,[],,,,Active,[],[],1,"[2, 3, 1]",2026-02-16T22:27:30.524330Z,2026-02-16T22:27:30.524359Z,Storable and Cacheable Content,2026-02-16,,,524,,,False,False,,,,,,,Info,"The response contents are storable by caching components such as proxy
servers, and may be retrieved directly from the cache, rather than from the
origin server by the caching servers, in response to similar requests from
other users. If the response data is sensitive, personal or user-specific,
this may result in sensitive information being leaked. In some cases, this may
even result in a user gaining complete control of the session of another user,
depending on the configuration of the caching components in use in their
environment. This is primarily an issue where ""shared"" caching servers such as
""proxy"" caches are configured on the local network. This configuration is
typically found in corporate or educational environments, for instance.

","Validate that the response does not contain sensitive, personal or user-
specific information. If it does, consider the use of the following HTTP
response headers, to limit, or prevent the content being stored and retrieved
from the cache by another user:

Cache-Control: no-cache, no-store, must-revalidate, private

Pragma: no-cache

Expires: 0

This configuration directs both HTTP 1.0 and HTTP 1.1 compliant caching
servers to not store the response, and to not retrieve the response (without
validation) from the cache, in response to a similar request.

",,,,,,"https://datatracker.ietf.org/doc/html/rfc7234

https://datatracker.ietf.org/doc/html/rfc7231

https://www.w3.org/Protocols/rfc2616/rfc2616-sec13.html

",True,False,False,False,False,False,False,2026-02-16T22:27:30.524514Z,False,False,0,S4,2026-02-16T22:27:30.142550Z,,,e6e255eff3bfc1dd023252cf5429d1f4f28dac64c1e30e94292903d3951c459d,,,,,False,True,,,10049,,,,,,,,,,,15,,,,1,,[],[],[],4,2,Invisi
305,2026-02-21T16:03:53.849215Z,1.0,[],"{'req_resp': [{'request': 'Method:           GET \nParam:            Cross-Origin-Resource-Policy \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': ''}]}",[],False,[175],5,115.0,[],,,,"Inactive, Mitigated",[],[],1,[4],2026-02-16T22:27:31.532772Z,2026-02-21T16:03:54.102148Z,Insufficient Site Isolation Against Spectre Vulnerability,2026-02-16,,2026-06-16,693,,,False,False,,,,,,,Low,"Cross-Origin-Resource-Policy header is an opt-in header designed to counter
side-channels attacks like Spectre. Resource should be specifically set as
shareable amongst different origins.

","Ensure that the application/web server sets the Cross-Origin-Resource-Policy
header appropriately, and that it sets the Cross-Origin-Resource-Policy header
to 'same-origin' for all web pages.

'same-site' is considered as less secured and should be avoided.

If resources must be shared, set the header to 'cross-origin'.

If possible, ensure that the end user uses a standards-compliant and modern
web browser that supports the Cross-Origin-Resource-Policy header
(https://caniuse.com/mdn-http_headers_cross-origin-resource-policy).

",,,,,,"https://developer.mozilla.org/en-US/docs/Web/HTTP/Reference/Headers/Cross-
Origin-Embedder-Policy

",False,False,False,False,False,False,False,2026-02-21T16:03:54.102034Z,False,True,0,S3,2026-02-16T22:27:31.197843Z,,,83b89adff5fae4b23783358f11ddebb1cc63f4a504f4516fbdb9695a95423042,,,,,False,True,7.0,,90004,,,,,,,,,,,16,,,,1,,[],"[{'id': 197, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/19\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:54.092112Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:54.092133Z'}]",[],4,2,Invisi
306,2026-02-21T16:03:53.849215Z,1.0,[],"{'req_resp': [{'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': ''}]}",[],False,[175],5,115.0,[],,,,"Inactive, Mitigated",[],[],1,[4],2026-02-16T22:27:31.627615Z,2026-02-21T16:03:54.119745Z,Strict-Transport-Security Header Not Set,2026-02-16,,2026-06-16,319,,,False,False,,,,,,,Low,"HTTP Strict Transport Security (HSTS) is a web security policy mechanism
whereby a web server declares that complying user agents (such as a web
browser) are to interact with it using only secure HTTPS connections (i.e.
HTTP layered over TLS/SSL). HSTS is an IETF standards track protocol and is
specified in RFC 6797.

","Ensure that your web server, application server, load balancer, etc. is
configured to enforce Strict-Transport-Security.

",,,,,,"https://cheatsheetseries.owasp.org/cheatsheets/HTTP_Strict_Transport_Security_Cheat_Sheet.html

https://owasp.org/www-community/Security_Headers

https://en.wikipedia.org/wiki/HTTP_Strict_Transport_Security

https://caniuse.com/stricttransportsecurity

https://datatracker.ietf.org/doc/html/rfc6797

",False,False,False,False,False,False,False,2026-02-21T16:03:54.119625Z,False,True,0,S3,2026-02-16T22:27:31.197843Z,,,dfee12f1ab0c73498bccefded06c24c33348211fe2cfa8ca7a0270fa09165629,,,,,False,True,7.0,,10035,,,,,,,,,,,16,,,,1,,[],"[{'id': 198, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/19\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:54.107831Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:54.107856Z'}]",[],4,2,Invisi
307,2026-02-21T16:03:53.849215Z,1.0,[],"{'req_resp': [{'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': '1769821803'}]}",[],False,[175],5,115.0,[],,,,"Inactive, Mitigated",[],[],1,[4],2026-02-16T22:27:31.640793Z,2026-02-21T16:03:54.133466Z,Timestamp Disclosure - Unix,2026-02-16,,2026-06-16,497,,,False,False,,,,,,,Low,"A timestamp was disclosed by the application/web server. - Unix

","Manually confirm that the timestamp data is not sensitive, and that the data
cannot be aggregated to disclose exploitable patterns.

",,,,,,"https://cwe.mitre.org/data/definitions/200.html

",False,False,False,False,False,False,False,2026-02-21T16:03:54.133394Z,False,True,0,S3,2026-02-16T22:27:31.197843Z,,,e9c58c2d667a3aa7b107c45a8ba26501c91c989f3717a6160988b517d98fee46,,,,,False,True,7.0,,10096,,,,,,,,,,,16,,,,1,,[],"[{'id': 199, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/19\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:54.123556Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:54.123576Z'}]",[],4,2,Invisi
308,2026-02-21T16:03:53.849215Z,1.0,[],"{'req_resp': [{'request': 'Method:           GET \nParam:            x-content-type-options \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': ''}]}",[],False,[175],5,115.0,[],,,,"Inactive, Mitigated",[],[],1,[4],2026-02-16T22:27:31.655031Z,2026-02-21T16:03:54.147477Z,X-Content-Type-Options Header Missing,2026-02-16,,2026-06-16,693,,,False,False,,,,,,,Low,"The Anti-MIME-Sniffing header X-Content-Type-Options was not set to 'nosniff'.
This allows older versions of Internet Explorer and Chrome to perform MIME-
sniffing on the response body, potentially causing the response body to be
interpreted and displayed as a content type other than the declared content
type. Current (early 2014) and legacy versions of Firefox will use the
declared content type (if one is set), rather than performing MIME-sniffing.

","Ensure that the application/web server sets the Content-Type header
appropriately, and that it sets the X-Content-Type-Options header to 'nosniff'
for all web pages.

If possible, ensure that the end user uses a standards-compliant and modern
web browser that does not perform MIME-sniffing at all, or that can be
directed by the web application/web server to not perform MIME-sniffing.

",,,,,,"https://learn.microsoft.com/en-us/previous-versions/windows/internet-
explorer/ie-developer/compatibility/gg622941(v=vs.85)

https://owasp.org/www-community/Security_Headers

",False,False,False,False,False,False,False,2026-02-21T16:03:54.147406Z,False,True,0,S3,2026-02-16T22:27:31.197843Z,,,e32ae480edbec41686d6158cfde8644e737730455e8727c8ebc043e70484e1d1,,,,,False,True,7.0,,10021,,,,,,,,,,,16,,,,1,,[],"[{'id': 200, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/19\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:54.137746Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:54.137765Z'}]",[],4,2,Invisi
309,2026-02-21T16:03:53.849215Z,1.0,[],"{'req_resp': [{'request': 'Method:           GET \nParam:             \nAttack:            \nEndpointQuery:    None \nEndpointFragment: None', 'response': 'AJRbA5U5SG7gHdwZVxAtJfkN2l19DIIWBKSpYtkMbQQNxHmhormiWwFi2rf1sMNqwoZJazyp'}]}",[],False,[175],5,,[],,,,"Inactive, Mitigated",[],[],1,[4],2026-02-16T22:27:31.669338Z,2026-02-21T16:03:54.161102Z,Base64 Disclosure,2026-02-16,,,319,,,False,False,,,,,,,Info,"Base64 encoded data was disclosed by the application/web server. Note: in the
interests of performance not all base64 strings in the response were analyzed
individually, the entire response should be looked at by the analyst/security
team/developer(s).

","Manually confirm that the Base64 data does not leak sensitive information, and
that the data cannot be aggregated/used to exploit other vulnerabilities.

",,,,,,"https://projects.webappsec.org/w/page/13246936/Information%20Leakage

",False,False,False,False,False,False,False,2026-02-21T16:03:54.161030Z,False,True,0,S4,2026-02-16T22:27:31.197843Z,,,b21e331fee2553c18d57e1bd1443f618012db6bb23db4b276e3ddaeeb9eb6b86,,,,,False,True,,,10094,,,,,,,,,,,16,,,,1,,[],"[{'id': 201, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/19\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:54.151661Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:54.151682Z'}]",[],4,2,Invisi
